code,txn_date,doc_no,journal_no,partner,notes,debit,credit
7801000000,2026-04-25,JAGIR-7878/03/26,20260425009,,JASA GIRO KHUSUS,0.0,1880118.57
7801000000,2026-04-25,PAJAGIR-7878/03/26,20260425010,,PAJAK GIRO KHUSUS,376023.71,0.0
7801000000,2026-05-25,JAGIR-5777/05/26,20260525006,,JASA GIRO KHUSUS,0.0,7206.0
7801000000,2026-05-25,PAJAGIR-5777/05/26,20260525007,,PAJAK GIRO KHUSUS,1441.2,0.0
7801000000,2026-05-25,JAGIR-7878/05/26,20260511013,,JASA GIRO KHUSUS,0.0,1556353.02
7801000000,2026-05-25,PAJAGIR-7878/05/26,20260511014,,PAJAK GIRO KHUSUS,311270.6,0.0
7802000000,2026-01-19,BUDEP/01/26,20260119003,BRI,LLG BRI BUNGADEPOSIT,0.0,4838184.0
7802000000,2026-01-19,BUDEP/01/26 2,20260119004,BRI,LLG BRI BUNGADEPOSIT,0.0,1288064.0
7802000000,2026-01-26,LLG BRI BUNGADEPOSIT,20260126011,,LLG BRI BUNGADEPOSIT,0.0,4838184.0
7802000000,2026-01-31,REV-BUDEP,,,REVERSES ACCRUE BUDEP PT AIM DES 2025,3352329.0,0.0
7802000000,2026-02-18,BUDEP/02/26-1,20260218014,BRI,LLG BRI BUNGADEPOSIT NO 033493 03349,0.0,6129148.0
7802000000,2026-02-20,BUDEP/02/26-2,20260220015,BRI,LLG BRI BUNGADEPOSIT NO 001901033804,0.0,6451895.0
7802000000,2026-02-26,BUDEP/02/26-3,20260226019,BRI,LLG BRI BUNGADEPOSIT NO 001901033558,0.0,4838184.0
7802000000,2026-02-28,ACCRUE-BUDEP-02/2026,20260228024,,ACCRUE BUDEP PT AIM FEBRUARI 2026,0.0,6204931.51
7802000000,2026-02-28,REV-BUDEP-01/2026,20260228025,,REVERSE ACCRUE BUDEP PT AIM JANUARI 2026,3352329.0,0.0
7802000000,2026-03-01,REV-BUDEP-02/2026,20260301027,,REVERSE ACCRUE BUDEP PT AIM FEBRUARI 2026,6204931.51,0.0
7802000000,2026-03-10,BUDEP/03/26,20260310010,BRI,LLG BRI BUNGADEPOSIT,0.0,3495174.0
7802000000,2026-03-25,BUDEP/03/26-1,20260325016,BRI,LLG BRI BUNGADEPOSIT,0.0,5535724.0
7802000000,2026-03-25,BUDEP/03/26-2,20260325017,BRI,LLG BRI BUNGADEPOSIT,0.0,5827238.0
7802000000,2026-03-26,BUDEP/03/26-3,20260326018,BRI,LLG BRI BUNGADEPOSIT,0.0,4324692.0
7802000000,2026-03-26,BUDEP/03/26-4,20260326019,BRI,KEKURANGAN LLG BRI BUNGADEPOSIT,0.0,45000.0
7802000000,2026-03-31,ACCRUE-BUDEP-03/2026,20260331028,,ACCRUE BUDEP PT AIM PER MARET 2026,0.0,8266301.37
7802000000,2026-03-31,ACCRUE-BUDEP-01/2026,20260331028,,ACCRUE BUDEP PT AIM PER JANUARI 2026,0.0,3352328.77
7802000000,2026-04-01,REVACCRUE-BUDEP-03/2026,20260401001,,REVERSE ACCRUE BUDEP PT AIM PER MARET 2026,8266301.37,0.0
7802000000,2026-04-10,BUDEP/04/26-1,20260410006,BRI,LLG BRI BUNGADEPOSIT,0.0,3869967.0
7802000000,2026-04-20,BUDEP/04/26-2,20260420007,BRI,LLG BRI BUNGADEPOSIT,0.0,6129148.0
7802000000,2026-04-20,BUDEP/04/26-3,20260420008,BRI,LLG BRI BUNGADEPOSIT,0.0,6451895.0
7802000000,2026-04-27,BUDEP/04/26-4,20260427011,BRI,LLG BRI BUNGADEPOSIT,0.0,4838184.0
7802000000,2026-04-30,BUDEP/04/26-5,20260430012,BRI,LLG BRI BUNGADEPOSIT,0.0,1279300.0
7802000000,2026-04-30,ACCRUE-BUDEP-04/2026,20260430018,,ACCRUE BUDEP PT AIM PER APRIL 2026,0.0,6983014.0
7802000000,2026-05-01,REV-ACCRUE-BUDEP-04/2026,20260501003,,REVERSE ACCRUE BUDEP PT AIM PER APRIL 2026,6983014.0,0.0
7802000000,2026-05-11,BUDEP/05/26-1,20260511010,BRI,LLG BRI BUNGADEPOSIT,0.0,3745036.0
7802000000,2026-05-18,BUDEP/05/26-2,20260511011,BRI,LLG BRI BUNGADEPOSIT,0.0,5931340.0
7802000000,2026-05-20,BUDEP/05/26-3,20260511012,BRI,LLG BRI BUNGADEPOSIT,0.0,3942316.0
7802000000,2026-05-26,BUDEP/05/26-4,20260511015,BRI,LLG BRI BUNGADEPOSIT,0.0,4682020.0
7802000000,2026-05-31,ACCRUE-BUDEP-05/2026,20260531021,,ACCRUE BUDEP PT AIM PER May 2026,0.0,7827945.21
1109000008,2026-05-31,PEMBULATAN,,,Pembulatan ke TB Interest Receivables - Third Parties,0.0,0.46
1205203000,2026-05-31,PEMBULATAN,,,Pembulatan ke TB Fixed asset-Accum depre-Office and outlet equipmnt,0.0,0.02
2103300001,2026-05-31,PEMBULATAN,,,Pembulatan ke TB Non trade payable - Third parties,4.0,0.0
3006100001,2026-05-31,TB,,,"Saldo awal Retained earnings - beginning (dari TB, tanpa blok detail)",0.0,767003960.77
